movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,production_budget,worldwide_gross,release_date
tt6421110,proud mary,2018,89.0,"Action,Crime,Drama",4.9,6805,SGem,20900000.0,876000.0,30000000.0,21709539.0,2018-01-12
tt6499752,upgrade,2018,100.0,"Action,Sci-Fi,Thriller",7.6,104978,BH Tilt,12000000.0,2400000.0,3000000.0,16553285.0,2018-06-01
tt6739824,upgrade,2016,87.0,Drama,8.8,69,BH Tilt,12000000.0,2400000.0,3000000.0,16553285.0,2018-06-01
tt6628394,bad times at the el royale,2018,141.0,"Crime,Drama,Mystery",7.1,86318,Fox,17800000.0,14000000.0,32000000.0,29204379.0,2018-10-12
tt6791096,i feel pretty,2018,110.0,"Comedy,Romance",5.4,39936,STX,48800000.0,45700000.0,32000000.0,91553797.0,2018-04-20
tt6802308,the 15:17 to paris,2018,94.0,"Biography,Drama,Thriller",5.2,21880,WB,36300000.0,20800000.0,30000000.0,56096200.0,2018-02-09
tt6850820,peppermint,2018,101.0,"Action,Crime,Drama",6.5,35854,STX,35400000.0,18400000.0,25000000.0,51800758.0,2018-09-07
tt6966692,green book,2018,130.0,"Biography,Comedy,Drama",8.3,204972,Uni.,85100000.0,234700000.0,23000000.0,322034439.0,2018-11-16
tt7040874,a simple favor,2018,117.0,"Comedy,Crime,Drama",6.9,83338,LGF,53500000.0,44100000.0,20000000.0,97628717.0,2018-09-14
tt7125860,if beale street could talk,2018,119.0,"Drama,Romance",7.2,25512,Annapurna,14900000.0,5700000.0,12000000.0,19859167.0,2018-12-14
tt7137380,destroyer,2018,121.0,"Action,Crime,Drama",6.2,13683,Annapurna,1500000.0,4000000.0,9000000.0,3681096.0,2018-12-25
tt7153766,unsane,2018,98.0,"Drama,Horror,Mystery",6.4,32049,BST,7700000.0,6600000.0,1500000.0,14244931.0,2018-03-23
tt7334528,uncle drew,2018,103.0,"Comedy,Sport",5.7,9739,LG/S,42500000.0,4200000.0,18000000.0,46527161.0,2018-06-29
tt7349662,blackkklansman,2018,135.0,"Biography,Crime,Drama",7.5,149005,Focus,49300000.0,44000000.0,15000000.0,93017335.0,2018-08-10
tt7388562,"paul, apostle of christ",2018,108.0,"Adventure,Biography,Drama",6.7,5662,Affirm,17600000.0,5500000.0,5000000.0,25529498.0,2018-03-23
tt7401588,instant family,2018,118.0,"Comedy,Drama",7.4,46728,Par.,67400000.0,53200000.0,48000000.0,119736188.0,2018-11-16
tt7424200,teen titans go! to the movies,2018,84.0,"Action,Animation,Comedy",6.8,12525,WB,29800000.0,22300000.0,10000000.0,51620593.0,2018-07-27
tt7690670,superfly,2018,116.0,"Action,Crime,Thriller",5.0,4753,Sony,20500000.0,236000.0,16000000.0,20723581.0,2018-06-13
tt7784604,hereditary,2018,127.0,"Drama,Horror,Mystery",7.3,151571,A24,44100000.0,35300000.0,10000000.0,70133905.0,2018-06-08
